Aave-V2, SUSD, 1614917626, 0.9464313, 6325363, 0.98084074
Aave-V2, USDT, 1614917626, 0.03617669, 125943668, 0.81252791
Aave-V2, BUSD, 1614917626, 0.09813108, 12056666, 0.80821394
CreamFi-V1, BUSD, 1614917626, 0.18556256, 2562109, 0.66225044
CreamFi-V1, USDT, 1614917626, 0.305401, 6935721, 0.81708026
Aave-V2, GUSD, 1614917626, 0.03959449, 6601892, 0.79016056
Aave-V2, TUSD, 1614917626, 0.12024341, 16714391, 0.82015208
Compound-V2, DAI, 1614917694, 0.09865217, 2521668857, 0.85380933
DyDx-V1, DAI, 1614917694, 0.16127081, 78103518, 0.80537045
Aave-V2, DAI, 1614917694, 0.03907838, 105578027, 0.77990679
DyDx-V1, USDC, 1614917694, 0.13895994, 57398361, 0.69479175
CreamFi-V1, DAI, 1614917694, 0.19763956, 8523719, 0.71055822
CreamFi-V1, USDC, 1614917694, 0.21735774, 19767719, 0.78943097
Compound-V2, USDC, 1614917694, 0.07158839, 2033823407, 0.82898017
Aave-V2, USDT, 1614917694, 0.03617669, 125943668, 0.81252791
Aave-V2, USDC, 1614917694, 0.03757427, 268936642, 0.84449203
Compound-V2, USDT, 1614917694, 0.07068787, 320860246, 0.82815401
CreamFi-V1, USDT, 1614917694, 0.305401, 6935721, 0.81708026
Aave-V2, BUSD, 1614917694, 0.09813108, 12056666, 0.80821394
Aave-V2, TUSD, 1614917694, 0.12024341, 16714391, 0.82015208
CreamFi-V1, BUSD, 1614917694, 0.18556256, 2562109, 0.66225044
Aave-V2, SUSD, 1614917694, 0.9464313, 6325363, 0.98084074
Aave-V2, GUSD, 1614917694, 0.03959449, 6601892, 0.79016056
Aave-V2, DAI, 1614917768, 0.03908309, 105578142, 0.78000175
DyDx-V1, DAI, 1614917768, 0.16127081, 78103538, 0.80537051
Compound-V2, DAI, 1614917768, 0.09865217, 2521668857, 0.85380933
Compound-V2, USDC, 1614917768, 0.07158839, 2033823407, 0.82898017
Aave-V2, USDC, 1614917768, 0.03757427, 268936642, 0.84449203
CreamFi-V1, DAI, 1614917768, 0.19763956, 8523719, 0.71055822
Aave-V2, SUSD, 1614917768, 0.9464313, 6325363, 0.98084074
Aave-V2, USDT, 1614917768, 0.03623517, 125739008, 0.81385043
Compound-V2, USDT, 1614917768, 0.07068787, 320860246, 0.82815401
CreamFi-V1, USDT, 1614917768, 0.305401, 6935721, 0.81708026
Aave-V2, TUSD, 1614917768, 0.12024341, 16714391, 0.82015208
Aave-V2, BUSD, 1614917768, 0.09813108, 12056666, 0.80821394
CreamFi-V1, BUSD, 1614917768, 0.18556256, 2562109, 0.66225044
Aave-V2, GUSD, 1614917768, 0.03959449, 6601892, 0.79016056
DyDx-V1, USDC, 1614917768, 0.13895994, 57398372, 0.69479182
CreamFi-V1, USDC, 1614917768, 0.21735774, 19767719, 0.78943097
CreamFi-V1, DAI, 1614917773, 0.19763956, 8523719, 0.71055822
Aave-V2, DAI, 1614917773, 0.03908309, 105578142, 0.78000175
Compound-V2, DAI, 1614917773, 0.09865217, 2521668857, 0.85380933
Aave-V2, USDC, 1614917773, 0.03757427, 268936642, 0.84449203
DyDx-V1, DAI, 1614917773, 0.16127081, 78103554, 0.80537056
CreamFi-V1, USDC, 1614917773, 0.21735774, 19767719, 0.78943097
Aave-V2, SUSD, 1614917773, 0.9464313, 6325363, 0.98084074
DyDx-V1, USDC, 1614917773, 0.13895994, 57398381, 0.69479187
Compound-V2, USDC, 1614917773, 0.07158839, 2033823407, 0.82898017
Compound-V2, USDT, 1614917773, 0.07068787, 320860246, 0.82815401
Aave-V2, TUSD, 1614917773, 0.12024341, 16714391, 0.82015208
CreamFi-V1, USDT, 1614917773, 0.305401, 6935721, 0.81708026
Aave-V2, USDT, 1614917773, 0.03623517, 125739008, 0.81385043
Aave-V2, BUSD, 1614917773, 0.09813108, 12056666, 0.80821394
CreamFi-V1, BUSD, 1614917773, 0.18556256, 2562109, 0.66225044
Aave-V2, GUSD, 1614917773, 0.03959449, 6601892, 0.79016056
Aave-V2, DAI, 1614917795, 0.03908309, 105578142, 0.78000175
DyDx-V1, DAI, 1614917795, 0.16127081, 78103566, 0.80537059
Aave-V2, USDC, 1614917795, 0.03757427, 268936642, 0.84449203
CreamFi-V1, DAI, 1614917795, 0.19763956, 8523719, 0.71055822
Compound-V2, USDC, 1614917795, 0.07158839, 2033823407, 0.82898017
CreamFi-V1, USDC, 1614917795, 0.21735774, 19767719, 0.78943097
Compound-V2, DAI, 1614917795, 0.09865217, 2521668857, 0.85380933
CreamFi-V1, USDT, 1614917795, 0.305401, 6935721, 0.81708026
Compound-V2, USDT, 1614917795, 0.07068787, 320860246, 0.82815401
Aave-V2, TUSD, 1614917795, 0.12024341, 16714391, 0.82015208
CreamFi-V1, BUSD, 1614917795, 0.18556256, 2562109, 0.66225044
Aave-V2, BUSD, 1614917795, 0.09813108, 12056666, 0.80821394
Aave-V2, GUSD, 1614917795, 0.03959449, 6601892, 0.79016056
Aave-V2, SUSD, 1614917795, 0.9464313, 6325363, 0.98084074
DyDx-V1, USDC, 1614917795, 0.13895994, 57398387, 0.69479191
Aave-V2, USDT, 1614917795, 0.03623517, 125739008, 0.81385043
Compound-V2, DAI, 1614917891, 0.09865217, 2521668857, 0.85380933
Aave-V2, DAI, 1614917891, 0.03908309, 105578142, 0.78000175
Aave-V2, USDC, 1614917891, 0.03757427, 268936642, 0.84449203
DyDx-V1, DAI, 1614917891, 0.161271, 78103591, 0.80537068
Compound-V2, USDC, 1614917891, 0.07158839, 2033823407, 0.82898017
DyDx-V1, USDC, 1614917891, 0.13895994, 57398401, 0.694792
CreamFi-V1, DAI, 1614917891, 0.19763956, 8523719, 0.71055822
CreamFi-V1, USDC, 1614917891, 0.21758169, 19745827, 0.7903268
Aave-V2, USDT, 1614917891, 0.03623517, 125739008, 0.81385043
Compound-V2, USDT, 1614917891, 0.07068787, 320860246, 0.82815401
Aave-V2, TUSD, 1614917891, 0.12024341, 16714391, 0.82015208
Aave-V2, BUSD, 1614917891, 0.09813108, 12056666, 0.80821394
